"product_id","product_name","price","product_quantity","stock_id","capacity","filled_part","stock_description","order_id","order_date","order_status"
"28395","Product 28395","2091,3500","216","195","126715","15328","Stock zone 195","15485","25.04.2026 6:19:44","Created"
"28405","Product 28405","2102,6500","136","205","128085","18188","Stock zone 205","8915","25.01.2026 6:19:44","Created"
"28406","Product 28406","2103,7800","153","206","128222","13699","Stock zone 206","4058","22.01.2026 6:19:44","In work"
"28412","Product 28412","2110,5600","5","212","129044","14015","Stock zone 212","8916","24.01.2026 6:19:44","Shipped"
"28415","Product 28415","2113,9500","56","215","129455","14048","Stock zone 215","2345","25.04.2026 6:19:44","Created"
"28417","Product 28417","2116,2100","90","217","129729","18570","Stock zone 217","631","29.01.2026 6:19:44","Created"
"28420","Product 28420","2119,6000","141","220","130140","18853","Stock zone 220","4060","20.01.2026 6:19:44","Canceled"
"28427","Product 28427","2127,5100","10","227","131099","14680","Stock zone 227","12061","29.04.2026 6:19:44","Created"
"28430","Product 28430","2130,9000","61","230","131510","14713","Stock zone 230","1490","11.03.2026 6:19:44","Canceled"
"28437","Product 28437","2138,8100","180","237","132469","17290","Stock zone 237","1491","10.03.2026 6:19:44","Shipped"
"28439","Product 28439","2141,0700","214","239","132743","15062","Stock zone 239","13777","23.01.2026 6:19:44","Created"
"28441","Product 28441","2143,3300","248","241","133017","19584","Stock zone 241","4063","17.01.2026 6:19:44","Created"
"28448","Product 28448","2151,2400","117","248","133976","15661","Stock zone 248","4064","16.01.2026 6:19:44","In work"
"28469","Product 28469","2174,9700","224","269","136853","16392","Stock zone 269","12067","23.04.2026 6:19:44","Created"
"28476","Product 28476","2182,8800","93","276","137812","18969","Stock zone 276","12068","22.04.2026 6:19:44","In work"
"28477","Product 28477","2184,0100","110","277","137949","14730","Stock zone 277","7211","19.04.2026 6:19:44","Created"
"28481","Product 28481","2188,5300","178","281","138497","17024","Stock zone 281","13783","17.01.2026 6:19:44","Created"
"28483","Product 28483","2190,7900","212","283","138771","14796","Stock zone 283","4069","11.01.2026 6:19:44","Created"
"28488","Product 28488","2196,4400","47","288","139456","19601","Stock zone 288","9784","25.02.2026 6:19:44","In work"
"28488","Product 28488","2196,4400","47","288","139456","19601","Stock zone 288","13784","16.01.2026 6:19:44","In work"
"28492","Product 28492","2200,9600","115","292","140004","15395","Stock zone 292","2356","14.04.2026 6:19:44","In work"
"28497","Product 28497","2206,6100","200","297","140689","19950","Stock zone 297","4071","09.01.2026 6:19:44","Shipped"
"28505","Product 28505","2215,6500","86","5","100685","18124","Stock zone 5","7215","15.04.2026 6:19:44","Shipped"
"28506","Product 28506","2216,7800","103","6","100822","13902","Stock zone 6","6358","03.03.2026 6:19:44","In work"
"28510","Product 28510","2221,3000","171","10","101370","16264","Stock zone 10","8930","10.01.2026 6:19:44","Canceled"
"28529","Product 28529","2242,7700","244","29","103973","19296","Stock zone 29","647","13.01.2026 6:19:44","Created"
"28533","Product 28533","2247,2900","62","33","104521","14908","Stock zone 33","7219","11.04.2026 6:19:44","Created"
"28534","Product 28534","2248,4200","79","34","104658","17186","Stock zone 34","2362","08.04.2026 6:19:44","In work"
"28549","Product 28549","2265,3700","84","49","106713","17856","Stock zone 49","1507","22.02.2026 6:19:44","Created"
"28551","Product 28551","2267,6300","118","51","106987","15912","Stock zone 51","9793","16.02.2026 6:19:44","Created"
"28560","Product 28560","2277,8000","21","60","108220","16164","Stock zone 60","12080","10.04.2026 6:19:44","Canceled"
"28565","Product 28565","2283,4500","106","65","108905","14304","Stock zone 65","9795","14.02.2026 6:19:44","Shipped"
"28566","Product 28566","2284,5800","123","66","109042","16582","Stock zone 66","8938","02.01.2026 6:19:44","In work"
"28583","Product 28583","2303,7900","162","83","111371","15058","Stock zone 83","2369","01.04.2026 6:19:44","Created"
"28596","Product 28596","2318,4800","133","96","113152","17922","Stock zone 96","7228","02.04.2026 6:19:44","In work"
"28613","Product 28613","2337,6900","172","113","115481","16176","Stock zone 113","14659","10.02.2026 6:19:44","Created"
"28635","Product 28635","2362,5500","46","135","118495","19418","Stock zone 135","9805","04.02.2026 6:19:44","Created"
"28640","Product 28640","2368,2000","131","140","119180","17473","Stock zone 140","15520","21.03.2026 6:19:44","Canceled"
"28645","Product 28645","2373,8500","216","145","119865","15528","Stock zone 145","7235","26.03.2026 6:19:44","Created"
"28659","Product 28659","2389,6700","204","159","121783","13932","Stock zone 159","7237","24.03.2026 6:19:44","Created"
"28666","Product 28666","2397,5800","73","166","122742","16259","Stock zone 166","7238","23.03.2026 6:19:44","In work"
"28705","Product 28705","2441,6500","236","205","128085","18188","Stock zone 205","9815","25.01.2026 6:19:44","Created"
"28712","Product 28712","2449,5600","105","212","129044","14015","Stock zone 212","9816","24.01.2026 6:19:44","Shipped"
"28715","Product 28715","2452,9500","156","215","129455","14048","Stock zone 215","3245","25.04.2026 6:19:44","Created"
"28717","Product 28717","2455,2100","190","217","129729","18570","Stock zone 217","1531","29.01.2026 6:19:44","Created"
"28736","Product 28736","2476,6800","13","236","132332","15029","Stock zone 236","7248","13.03.2026 6:19:44","Shipped"
"28737","Product 28737","2477,8100","30","237","132469","17290","Stock zone 237","2391","10.03.2026 6:19:44","Shipped"
"28739","Product 28739","2480,0700","64","239","132743","15062","Stock zone 239","14677","23.01.2026 6:19:44","Created"
"28749","Product 28749","2491,3700","234","249","134113","17922","Stock zone 249","12107","14.03.2026 6:19:44","Created"
"28775","Product 28775","20,7500","176","275","137675","16708","Stock zone 275","17825","25.04.2026 6:19:44","Created"
"28776","Product 28776","21,8800","193","276","137812","18969","Stock zone 276","12968","22.04.2026 6:19:44","In work"
"28781","Product 28781","27,5300","28","281","138497","17024","Stock zone 281","14683","17.01.2026 6:19:44","Created"
"28784","Product 28784","30,9200","79","284","138908","17057","Stock zone 284","12112","09.03.2026 6:19:44","In work"
"28788","Product 28788","35,4400","147","288","139456","19601","Stock zone 288","14684","16.01.2026 6:19:44","In work"
"28790","Product 28790","37,7000","181","290","139730","17373","Stock zone 290","12970","20.04.2026 6:19:44","Canceled"
"28792","Product 28792","39,9600","215","292","140004","15395","Stock zone 292","3256","14.04.2026 6:19:44","In work"
"28806","Product 28806","55,7800","203","6","100822","13902","Stock zone 6","7258","03.03.2026 6:19:44","In work"
"28810","Product 28810","60,3000","21","10","101370","16264","Stock zone 10","9830","10.01.2026 6:19:44","Canceled"
"28814","Product 28814","64,8200","89","14","101918","18626","Stock zone 14","6402","18.01.2026 6:19:44","Shipped"
"28820","Product 28820","71,6000","191","20","102740","18794","Stock zone 20","7260","01.03.2026 6:19:44","Canceled"
"28828","Product 28828","80,6400","77","28","103836","17018","Stock zone 28","6404","16.01.2026 6:19:44","In work"
"28829","Product 28829","81,7700","94","29","103973","19296","Stock zone 29","1547","13.01.2026 6:19:44","Created"
"28833","Product 28833","86,2900","162","33","104521","14908","Stock zone 33","8119","11.04.2026 6:19:44","Created"
"28834","Product 28834","87,4200","179","34","104658","17186","Stock zone 34","3262","08.04.2026 6:19:44","In work"
"28849","Product 28849","104,3700","184","49","106713","17856","Stock zone 49","2407","22.02.2026 6:19:44","Created"
"28852","Product 28852","107,7600","235","52","107124","18190","Stock zone 52","17836","14.04.2026 6:19:44","In work"
"28860","Product 28860","116,8000","121","60","108220","16164","Stock zone 60","12980","10.04.2026 6:19:44","Canceled"
"28866","Product 28866","123,5800","223","66","109042","16582","Stock zone 66","9838","02.01.2026 6:19:44","In work"
"28883","Product 28883","142,7900","12","83","111371","15058","Stock zone 83","3269","01.04.2026 6:19:44","Created"
"28891","Product 28891","151,8300","148","91","112467","19782","Stock zone 91","6413","07.01.2026 6:19:44","Created"
"28903","Product 28903","165,3900","102","103","114111","13566","Stock zone 103","12129","20.02.2026 6:19:44","Shipped"
"28905","Product 28905","167,6500","136","105","114385","18088","Stock zone 105","2415","14.02.2026 6:19:44","Shipped"
"28913","Product 28913","176,6900","22","113","115481","16176","Stock zone 113","1559","01.01.2026 6:19:44","Created"
"28945","Product 28945","212,8500","66","145","119865","15528","Stock zone 145","8135","26.03.2026 6:19:44","Created"
"28948","Product 28948","216,2400","117","148","120276","15561","Stock zone 148","15564","05.02.2026 6:19:44","Shipped"
"28959","Product 28959","228,6700","54","159","121783","13932","Stock zone 159","8137","24.03.2026 6:19:44","Created"
"28966","Product 28966","236,5800","173","166","122742","16259","Stock zone 166","8138","23.03.2026 6:19:44","In work"
"28971","Product 28971","242,2300","8","171","123427","14314","Stock zone 171","17853","28.03.2026 6:19:44","Shipped"
"28997","Product 28997","271,6100","200","197","126989","19850","Stock zone 197","15571","29.01.2026 6:19:44","Created"
"29013","Product 29013","289,6900","222","213","129181","16276","Stock zone 213","17859","22.03.2026 6:19:44","Shipped"
"29015","Product 29015","291,9500","6","215","129455","14048","Stock zone 215","4145","25.04.2026 6:19:44","Created"
"29017","Product 29017","294,2100","40","217","129729","18570","Stock zone 217","2431","29.01.2026 6:19:44","Created"
"29036","Product 29036","315,6800","113","236","132332","15029","Stock zone 236","8148","13.03.2026 6:19:44","Shipped"
"29049","Product 29049","330,3700","84","249","134113","17922","Stock zone 249","13007","14.03.2026 6:19:44","Created"
"29084","Product 29084","369,9200","179","284","138908","17057","Stock zone 284","13012","09.03.2026 6:19:44","In work"
"29090","Product 29090","376,7000","31","290","139730","17373","Stock zone 290","13870","20.04.2026 6:19:44","Canceled"
"29092","Product 29092","378,9600","65","292","140004","15395","Stock zone 292","4156","14.04.2026 6:19:44","In work"
"29106","Product 29106","394,7800","53","6","100822","13902","Stock zone 6","8158","03.03.2026 6:19:44","In work"
"29110","Product 29110","399,3000","121","10","101370","16264","Stock zone 10","730","20.04.2026 6:19:44","Canceled"
"29114","Product 29114","403,8200","189","14","101918","18626","Stock zone 14","7302","18.01.2026 6:19:44","Shipped"
"29120","Product 29120","410,6000","41","20","102740","18794","Stock zone 20","8160","01.03.2026 6:19:44","Canceled"
"29128","Product 29128","419,6400","177","28","103836","17018","Stock zone 28","7304","16.01.2026 6:19:44","In work"
"29129","Product 29129","420,7700","194","29","103973","19296","Stock zone 29","2447","13.01.2026 6:19:44","Created"
"29134","Product 29134","426,4200","29","34","104658","17186","Stock zone 34","4162","08.04.2026 6:19:44","In work"
"29191","Product 29191","490,8300","248","91","112467","19782","Stock zone 91","7313","07.01.2026 6:19:44","Created"
"29203","Product 29203","504,3900","202","103","114111","13566","Stock zone 103","13029","20.02.2026 6:19:44","Shipped"
"29205","Product 29205","506,6500","236","105","114385","18088","Stock zone 105","3315","14.02.2026 6:19:44","Shipped"
"29213","Product 29213","515,6900","122","113","115481","16176","Stock zone 113","2459","01.01.2026 6:19:44","Created"
"27688","Product 27688","1292,4400","197","88","112056","19698","Stock zone 88","15384","05.02.2026 6:19:44","Shipped"
"27691","Product 27691","1295,8300","248","91","112467","19782","Stock zone 91","12813","28.03.2026 6:19:44","Shipped"
"27705","Product 27705","1311,6500","236","105","114385","18088","Stock zone 105","12815","26.03.2026 6:19:44","Created"
"27715","Product 27715","1322,9500","156","115","115755","14198","Stock zone 115","2245","04.02.2026 6:19:44","Created"
"27735","Product 27735","1345,5500","246","135","118495","19418","Stock zone 135","7105","04.02.2026 6:19:44","Created"
"27742","Product 27742","1353,4600","115","142","119454","15245","Stock zone 142","3106","15.03.2026 6:19:44","In work"
"27749","Product 27749","1361,3700","234","149","120413","17822","Stock zone 149","3107","14.03.2026 6:19:44","Created"
"27755","Product 27755","1368,1500","86","155","121235","18138","Stock zone 155","3965","25.04.2026 6:19:44","Created"
"27767","Product 27767","1381,7100","40","167","122879","18520","Stock zone 167","13681","29.04.2026 6:19:44","Created"
"27776","Product 27776","1391,8800","193","176","124112","19119","Stock zone 176","7968","13.03.2026 6:19:44","Shipped"
"27781","Product 27781","1397,5300","28","181","124797","16924","Stock zone 181","17683","18.03.2026 6:19:44","Created"
"27788","Product 27788","1405,4400","147","188","125756","19501","Stock zone 188","17684","17.03.2026 6:19:44","In work"
"27791","Product 27791","1408,8300","198","191","126167","19784","Stock zone 191","7113","27.01.2026 6:19:44","Shipped"
"27808","Product 27808","1428,0400","237","208","128496","18221","Stock zone 208","544","26.04.2026 6:19:44","In work"
"27817","Product 27817","1438,2100","140","217","129729","18570","Stock zone 217","12831","10.03.2026 6:19:44","Shipped"
"27819","Product 27819","1440,4700","174","219","130003","16592","Stock zone 219","3117","04.03.2026 6:19:44","Shipped"
"27845","Product 27845","1469,8500","116","245","133565","15378","Stock zone 245","12835","06.03.2026 6:19:44","Created"
"27849","Product 27849","1474,3700","184","249","134113","17922","Stock zone 249","15407","13.01.2026 6:19:44","Created"
"27853","Product 27853","1478,8900","2","253","134661","13466","Stock zone 253","7979","02.03.2026 6:19:44","Created"
"27860","Product 27860","1486,8000","121","260","135620","16043","Stock zone 260","7980","01.03.2026 6:19:44","Canceled"
"27861","Product 27861","1487,9300","138","261","135757","18304","Stock zone 261","7123","17.01.2026 6:19:44","Created"
"27862","Product 27862","1489,0600","155","262","135894","14065","Stock zone 262","2266","14.01.2026 6:19:44","In work"
"27879","Product 27879","1508,2700","194","279","138223","19252","Stock zone 279","17697","04.03.2026 6:19:44","Shipped"
"27894","Product 27894","1525,2200","199","294","140278","19917","Stock zone 294","12842","27.02.2026 6:19:44","In work"
"27904","Product 27904","1536,5200","119","4","100548","15846","Stock zone 4","2272","08.01.2026 6:19:44","In work"
"27907","Product 27907","1539,9100","170","7","100959","16180","Stock zone 7","17701","28.02.2026 6:19:44","Created"
"27927","Product 27927","1562,5100","10","27","103699","14740","Stock zone 27","561","09.04.2026 6:19:44","Shipped"
"27928","Product 27928","1563,6400","27","28","103836","17018","Stock zone 28","13704","06.04.2026 6:19:44","Shipped"
"27942","Product 27942","1579,4600","15","42","105754","15410","Stock zone 42","17706","23.02.2026 6:19:44","Shipped"
"27944","Product 27944","1581,7200","49","44","106028","19966","Stock zone 44","3992","29.03.2026 6:19:44","In work"
"27950","Product 27950","1588,5000","151","50","106850","13634","Stock zone 50","12850","19.02.2026 6:19:44","Canceled"
"27951","Product 27951","1589,6300","168","51","106987","15912","Stock zone 51","11993","07.01.2026 6:19:44","Created"
"27956","Product 27956","1595,2800","3","56","107672","13802","Stock zone 56","13708","02.04.2026 6:19:44","In work"
"27971","Product 27971","1612,2300","8","71","109727","14472","Stock zone 71","12853","16.02.2026 6:19:44","Created"
"27972","Product 27972","1613,3600","25","72","109864","16750","Stock zone 72","11996","04.01.2026 6:19:44","In work"
"27987","Product 27987","1630,3100","30","87","111919","17420","Stock zone 87","3141","08.02.2026 6:19:44","Shipped"
"27991","Product 27991","1634,8300","98","91","112467","19782","Stock zone 91","13713","28.03.2026 6:19:44","Shipped"
"27998","Product 27998","1642,7400","217","98","113426","15728","Stock zone 98","13714","27.03.2026 6:19:44","In work"
"27998","Product 27998","1642,7400","217","98","113426","15728","Stock zone 98","17714","15.02.2026 6:19:44","In work"
"28005","Product 28005","1650,6500","86","105","114385","18088","Stock zone 105","13715","26.03.2026 6:19:44","Created"
"28015","Product 28015","1661,9500","6","115","115755","14198","Stock zone 115","3145","04.02.2026 6:19:44","Created"
"28035","Product 28035","1684,5500","96","135","118495","19418","Stock zone 135","8005","04.02.2026 6:19:44","Created"
"28049","Product 28049","1700,3700","84","149","120413","17822","Stock zone 149","4007","14.03.2026 6:19:44","Created"
"28067","Product 28067","1720,7100","140","167","122879","18520","Stock zone 167","14581","29.04.2026 6:19:44","Created"
"28074","Product 28074","1728,6200","9","174","123838","14597","Stock zone 174","582","19.03.2026 6:19:44","Shipped"
"28076","Product 28076","1730,8800","43","176","124112","19119","Stock zone 176","8868","13.03.2026 6:19:44","Shipped"
"28082","Product 28082","1737,6600","145","182","124934","19185","Stock zone 182","9726","24.04.2026 6:19:44","Shipped"
"28119","Product 28119","1779,4700","24","219","130003","16592","Stock zone 219","4017","04.03.2026 6:19:44","Shipped"
"36541","Product 36541","1296,3300","198","241","133017","19584","Stock zone 241","4363","18.03.2026 6:19:44","Created"
"36547","Product 36547","1303,1100","50","247","133839","19900","Stock zone 247","13221","08.02.2026 6:19:44","Shipped"
"36553","Product 36553","1309,8900","152","253","134661","13466","Stock zone 253","14079","22.03.2026 6:19:44","Shipped"
"36554","Product 36554","1311,0200","169","254","134798","15727","Stock zone 254","5222","28.04.2026 6:19:44","In work"
"36561","Product 36561","1318,9300","38","261","135757","18304","Stock zone 261","13223","06.02.2026 6:19:44","Created"
"36562","Product 36562","1320,0600","55","262","135894","14065","Stock zone 262","8366","03.02.2026 6:19:44","In work"
"36570","Product 36570","1329,1000","191","270","136990","18653","Stock zone 270","3510","30.01.2026 6:19:44","Canceled"
"36576","Product 36576","1335,8800","43","276","137812","18969","Stock zone 276","4368","13.03.2026 6:19:44","Shipped"
"36576","Product 36576","1335,8800","43","276","137812","18969","Stock zone 276","8368","01.02.2026 6:19:44","In work"
"36587","Product 36587","1348,3100","230","287","139319","17340","Stock zone 287","14941","29.04.2026 6:19:44","Created"
"36590","Product 36590","1351,7000","31","290","139730","17373","Stock zone 290","4370","11.03.2026 6:19:44","Canceled"
"36624","Product 36624","1390,1200","109","24","103288","14656","Stock zone 24","5232","18.04.2026 6:19:44","Shipped"
"36631","Product 36631","1398,0300","228","31","104247","17102","Stock zone 31","5233","17.04.2026 6:19:44","Created"
"36638","Product 36638","1405,9400","97","38","105206","19798","Stock zone 38","5234","16.04.2026 6:19:44","In work"
"36644","Product 36644","1412,7200","199","44","106028","19966","Stock zone 44","10092","18.04.2026 6:19:44","Shipped"
"36656","Product 36656","1426,2800","153","56","107672","13802","Stock zone 56","1808","22.04.2026 6:19:44","In work"
"36687","Product 36687","1461,3100","180","87","111919","17420","Stock zone 87","9241","28.02.2026 6:19:44","Created"
"36694","Product 36694","1469,2200","49","94","112878","19866","Stock zone 94","5242","08.04.2026 6:19:44","In work"
"36709","Product 36709","1486,1700","54","109","114933","13882","Stock zone 109","8387","13.01.2026 6:19:44","Created"
"36717","Product 36717","1495,2100","190","117","116029","18720","Stock zone 117","3531","09.01.2026 6:19:44","Shipped"
"36722","Product 36722","1500,8600","25","122","116714","16525","Stock zone 122","13246","14.01.2026 6:19:44","In work"
"36735","Product 36735","1515,5500","246","135","118495","19418","Stock zone 135","14105","24.02.2026 6:19:44","Created"
"36746","Product 36746","1527,9800","183","146","120002","17789","Stock zone 146","16678","02.01.2026 6:19:44","In work"
"36770","Product 36770","1555,1000","91","170","123290","18803","Stock zone 170","10110","31.03.2026 6:19:44","Canceled"
"36771","Product 36771","1556,2300","108","171","123427","14314","Stock zone 171","9253","16.02.2026 6:19:44","Created"
"36792","Product 36792","1579,9600","215","192","126304","15295","Stock zone 192","9256","13.02.2026 6:19:44","In work"
"36806","Product 36806","1595,7800","203","206","128222","13699","Stock zone 206","5258","23.03.2026 6:19:44","In work"
"36806","Product 36806","1595,7800","203","206","128222","13699","Stock zone 206","9258","11.02.2026 6:19:44","Shipped"
"36819","Product 36819","1610,4700","174","219","130003","16592","Stock zone 219","10117","24.03.2026 6:19:44","Created"
"36826","Product 36826","1618,3800","43","226","130962","18919","Stock zone 226","14118","11.02.2026 6:19:44","Shipped"
"36827","Product 36827","1619,5100","60","227","131099","14680","Stock zone 227","9261","08.02.2026 6:19:44","Shipped"
"36833","Product 36833","1626,2900","162","233","131921","14996","Stock zone 233","10119","22.03.2026 6:19:44","Shipped"
"36849","Product 36849","1644,3700","184","249","134113","17922","Stock zone 249","4407","02.02.2026 6:19:44","Shipped"
"36860","Product 36860","1656,8000","121","260","135620","16043","Stock zone 260","14980","21.03.2026 6:19:44","Canceled"
"36891","Product 36891","1691,8300","148","291","139867","19634","Stock zone 291","4413","27.01.2026 6:19:44","Shipped"
"36894","Product 36894","1695,2200","199","294","140278","19917","Stock zone 294","1842","19.03.2026 6:19:44","Shipped"
"36901","Product 36901","1703,1300","68","1","100137","15762","Stock zone 1","15843","27.04.2026 6:19:44","Shipped"
"36904","Product 36904","1706,5200","119","4","100548","15846","Stock zone 4","9272","28.01.2026 6:19:44","In work"
"36918","Product 36918","1722,3400","107","18","102466","14238","Stock zone 18","5274","07.03.2026 6:19:44","Shipped"
"36925","Product 36925","1730,2500","226","25","103425","16934","Stock zone 25","9275","25.01.2026 6:19:44","Created"
"36927","Product 36927","1732,5100","10","27","103699","14740","Stock zone 27","7561","29.04.2026 6:19:44","Created"
"36940","Product 36940","1747,2000","231","40","105480","17604","Stock zone 40","4420","20.01.2026 6:19:44","Canceled"
"36945","Product 36945","1752,8500","66","45","106165","15494","Stock zone 45","14135","25.01.2026 6:19:44","Created"
"36946","Product 36946","1753,9800","83","46","106302","17772","Stock zone 46","5278","03.03.2026 6:19:44","In work"
"36959","Product 36959","1768,6700","54","59","108083","13886","Stock zone 59","10137","04.03.2026 6:19:44","Shipped"
"36963","Product 36963","1773,1900","122","63","108631","16248","Stock zone 63","2709","21.04.2026 6:19:44","Shipped"
"36992","Product 36992","1805,9600","115","92","112604","15310","Stock zone 92","1856","05.03.2026 6:19:44","In work"
"36998","Product 36998","1812,7400","217","98","113426","15728","Stock zone 98","2714","16.04.2026 6:19:44","In work"
"34550","Product 34550","1546,5000","101","50","106850","13634","Stock zone 50","10650","31.03.2026 6:19:44","Canceled"
"34564","Product 34564","1562,3200","89","64","108768","18526","Stock zone 64","10652","29.03.2026 6:19:44","In work"
"34568","Product 34568","1566,8400","157","68","109316","14388","Stock zone 68","7224","06.04.2026 6:19:44","Shipped"
"34570","Product 34570","1569,1000","191","70","109590","18944","Stock zone 70","15510","31.03.2026 6:19:44","Canceled"
"34571","Product 34571","1570,2300","208","71","109727","14472","Stock zone 71","10653","28.03.2026 6:19:44","Shipped"
"34619","Product 34619","1624,4700","24","119","116303","16492","Stock zone 119","15517","24.03.2026 6:19:44","Created"
"34622","Product 34622","1627,8600","75","122","116714","16525","Stock zone 122","4946","03.02.2026 6:19:44","In work"
"34662","Product 34662","1673,0600","5","162","122194","13965","Stock zone 162","10666","15.03.2026 6:19:44","In work"
"34663","Product 34663","1674,1900","22","163","122331","16226","Stock zone 163","9809","31.01.2026 6:19:44","Created"
"34681","Product 34681","1694,5300","78","181","124797","16924","Stock zone 181","16383","27.04.2026 6:19:44","Shipped"
"34696","Product 34696","1711,4800","83","196","126852","17589","Stock zone 196","1528","01.02.2026 6:19:44","In work"
"34714","Product 34714","1731,8200","139","214","129318","18537","Stock zone 214","8102","28.04.2026 6:19:44","In work"
"34742","Product 34742","1763,4600","115","242","133154","15345","Stock zone 242","8106","24.04.2026 6:19:44","Shipped"
"34745","Product 34745","1766,8500","166","245","133565","15378","Stock zone 245","1535","25.01.2026 6:19:44","Created"
"34757","Product 34757","1780,4100","120","257","135209","16010","Stock zone 257","7251","10.03.2026 6:19:44","Shipped"
"34763","Product 34763","1787,1900","222","263","136031","16326","Stock zone 263","8109","21.04.2026 6:19:44","Shipped"
"34775","Product 34775","1800,7500","176","275","137675","16708","Stock zone 275","9825","15.01.2026 6:19:44","Shipped"
"34778","Product 34778","1804,1400","227","278","138086","16991","Stock zone 278","3254","16.04.2026 6:19:44","In work"
"34785","Product 34785","1812,0500","96","285","139045","19318","Stock zone 285","3255","15.04.2026 6:19:44","Shipped"
"34787","Product 34787","1814,3100","130","287","139319","17340","Stock zone 287","1541","19.01.2026 6:19:44","Created"
"34846","Product 34846","1880,9800","133","46","106302","17772","Stock zone 46","12978","12.04.2026 6:19:44","Shipped"
"34854","Product 34854","1890,0200","19","54","107398","15996","Stock zone 54","8122","08.04.2026 6:19:44","In work"
"34868","Product 34868","1905,8400","7","68","109316","14388","Stock zone 68","8124","06.04.2026 6:19:44","Shipped"
"34869","Product 34869","1906,9700","24","69","109453","16666","Stock zone 69","7267","22.02.2026 6:19:44","Created"
"34871","Product 34871","1909,2300","58","71","109727","14472","Stock zone 71","1553","07.01.2026 6:19:44","Created"
"34876","Product 34876","1914,8800","143","76","110412","19112","Stock zone 76","7268","21.02.2026 6:19:44","In work"
"34916","Product 34916","1960,0800","73","116","115892","16459","Stock zone 116","12988","02.04.2026 6:19:44","In work"
"34930","Product 34930","1975,9000","61","130","117810","14863","Stock zone 130","12990","31.03.2026 6:19:44","Canceled"
"34963","Product 34963","2013,1900","122","163","122331","16226","Stock zone 163","10709","31.01.2026 6:19:44","Created"
"34981","Product 34981","2033,5300","178","181","124797","16924","Stock zone 181","7283","06.02.2026 6:19:44","Created"
"34996","Product 34996","2050,4800","183","196","126852","17589","Stock zone 196","2428","01.02.2026 6:19:44","In work"
"35000","Product 35000","2055,0000","1","200","127400","13383","Stock zone 200","9000","30.04.2026 6:19:44","Canceled"
"35014","Product 35014","2070,8200","239","214","129318","18537","Stock zone 214","9002","28.04.2026 6:19:44","In work"
"35023","Product 35023","2080,9900","142","223","130551","18886","Stock zone 223","3289","12.03.2026 6:19:44","Created"
"35027","Product 35027","2085,5100","210","227","131099","14680","Stock zone 227","13861","29.04.2026 6:19:44","Created"
"35033","Product 35033","2092,2900","62","233","131921","14996","Stock zone 233","10719","21.01.2026 6:19:44","Shipped"
"35042","Product 35042","2102,4600","215","242","133154","15345","Stock zone 242","9006","24.04.2026 6:19:44","Shipped"
"35045","Product 35045","2105,8500","16","245","133565","15378","Stock zone 245","2435","25.01.2026 6:19:44","Created"
"35057","Product 35057","2119,4100","220","257","135209","16010","Stock zone 257","8151","10.03.2026 6:19:44","Shipped"
"35063","Product 35063","2126,1900","72","263","136031","16326","Stock zone 263","9009","21.04.2026 6:19:44","Shipped"
"35075","Product 35075","2139,7500","26","275","137675","16708","Stock zone 275","10725","15.01.2026 6:19:44","Shipped"
"35078","Product 35078","2143,1400","77","278","138086","16991","Stock zone 278","4154","16.04.2026 6:19:44","In work"
"35081","Product 35081","2146,5300","128","281","138497","17024","Stock zone 281","15583","17.01.2026 6:19:44","Created"
"35085","Product 35085","2151,0500","196","285","139045","19318","Stock zone 285","4155","15.04.2026 6:19:44","Shipped"
"35087","Product 35087","2153,3100","230","287","139319","17340","Stock zone 287","2441","19.01.2026 6:19:44","Created"
"35094","Product 35094","2161,2200","99","294","140278","19917","Stock zone 294","2442","18.01.2026 6:19:44","Shipped"
"35098","Product 35098","2165,7400","167","298","140826","15461","Stock zone 298","13014","07.03.2026 6:19:44","Shipped"
"35107","Product 35107","2175,9100","70","7","100959","16180","Stock zone 7","7301","19.01.2026 6:19:44","Created"
"32122","Product 32122","1302,8600","75","22","103014","16850","Stock zone 22","9446","03.02.2026 6:19:44","In work"
"32141","Product 32141","1324,3300","148","41","105617","19882","Stock zone 41","1163","06.02.2026 6:19:44","Created"
"32142","Product 32142","1325,4600","165","42","105754","15410","Stock zone 42","14306","03.02.2026 6:19:44","In work"
"32149","Product 32149","1333,3700","34","49","106713","17856","Stock zone 49","10307","14.03.2026 6:19:44","Created"
"32169","Product 32169","1355,9700","124","69","109453","16666","Stock zone 69","1167","02.02.2026 6:19:44","Shipped"
"32175","Product 32175","1362,7500","226","75","110275","16834","Stock zone 75","16025","25.04.2026 6:19:44","Created"
"32192","Product 32192","1381,9600","15","92","112604","15310","Stock zone 92","9456","24.01.2026 6:19:44","Shipped"
"32198","Product 32198","1388,7400","117","98","113426","15728","Stock zone 98","10314","07.03.2026 6:19:44","Shipped"
"32216","Product 32216","1409,0800","173","116","115892","16459","Stock zone 116","6888","13.03.2026 6:19:44","Shipped"
"32218","Product 32218","1411,3400","207","118","116166","14231","Stock zone 118","1174","26.01.2026 6:19:44","In work"
"32231","Product 32231","1426,0300","178","131","117947","17124","Stock zone 131","16033","17.04.2026 6:19:44","Created"
"32249","Product 32249","1446,3700","234","149","120413","17822","Stock zone 149","12607","23.04.2026 6:19:44","Created"
"32255","Product 32255","1453,1500","86","155","121235","18138","Stock zone 155","9465","15.01.2026 6:19:44","Shipped"
